SNo,QueName,QueLink,Contest,QueType 
39, String Task, http://codeforces.com/contest/118/problem/A, 118, A
40, k-String, http://codeforces.com/contest/219/problem/A, 219, A
41, Dragons, http://codeforces.com/contest/230/problem/A, 230, A
42, Puzzles, http://codeforces.com/contest/337/problem/A, 337, A
43, Playing Cubes, http://codeforces.com/contest/257/problem/B, 257, B
44, Two Bags of Potatoes, http://codeforces.com/contest/239/problem/A, 239, A
45, Big Segment, http://codeforces.com/contest/242/problem/B, 242, B
46, Pashmak and Flowers, http://codeforces.com/contest/459/problem/B, 459, B
47, Building Permutation, http://codeforces.com/contest/285/problem/C, 285, C
48, Boys and Girls, http://codeforces.com/contest/253/problem/A, 253, A
49, Cinema Line, http://codeforces.com/contest/349/problem/A, 349, A
50, Rank List, http://codeforces.com/contest/166/problem/A, 166, A
51, Points on Line, http://codeforces.com/contest/251/problem/A, 251, A
52, Little Girl and Game, http://codeforces.com/contest/276/problem/B, 276, B
53, Little Pony and Expected Maximum, http://codeforces.com/contest/453/problem/A, 453, A
54, Cosmic Tables, http://codeforces.com/contest/222/problem/B, 222, B
55, Lucky Sum of Digits, http://codeforces.com/contest/109/problem/A, 109, A
56, Ice Skating, http://codeforces.com/contest/217/problem/A, 217, A
57, Sereja and Suffixes, http://codeforces.com/contest/368/problem/B, 368, B
58, Free Cash, http://codeforces.com/contest/237/problem/A, 237, A
59, Mashmokh and ACM, http://codeforces.com/contest/414/problem/B, 414, B
60, Domino, http://codeforces.com/contest/353/problem/A, 353, A
61, Hungry Sequence, http://codeforces.com/contest/327/problem/B, 327, B
62, Ilya and Queries, http://codeforces.com/contest/313/problem/B, 313, B
63, Fence, http://codeforces.com/contest/363/problem/B, 363, B
64, T-primes, http://codeforces.com/contest/230/problem/B, 230, B
65, Flipping Game, http://codeforces.com/contest/327/problem/A, 327, A
66, Cut Ribbon, http://codeforces.com/contest/189/problem/A, 189, A
67, Counting Kangaroos is Fun, http://codeforces.com/contest/372/problem/A, 372, A
68, Median, http://codeforces.com/contest/166/problem/C, 166, C
69, Ciel and Flowers, http://codeforces.com/contest/322/problem/B, 322, B
70, Vanya and Exams, http://codeforces.com/contest/492/problem/C, 492, C
71, Fixing Typos, http://codeforces.com/contest/363/problem/C, 363, C
72, LCM Challenge, http://codeforces.com/contest/235/problem/A, 235, A
73, Caesar's Legions, http://codeforces.com/contest/118/problem/D, 118, D
74, Xenia and Bit Operations, http://codeforces.com/contest/339/problem/D, 339, D
75, Little Girl and Maximum Sum, http://codeforces.com/contest/276/problem/C, 276, C
76, Palindrome Transformation, http://codeforces.com/contest/486/problem/C, 486, C
77, Array, http://codeforces.com/contest/224/problem/B, 224, B
78, Factory, http://codeforces.com/contest/485/problem/A, 485, A
79, Ping-Pong (Easy Version), http://codeforces.com/contest/320/problem/B, 320, B
80, Routine Problem, http://codeforces.com/contest/337/problem/B, 337, B
81, Tourist Problem, http://codeforces.com/contest/340/problem/C, 340, C
82, Color Stripe, http://codeforces.com/contest/219/problem/C, 219, C
83, Maze, http://codeforces.com/contest/377/problem/A, 377, A
84, Valera and Tubes , http://codeforces.com/contest/441/problem/C, 441, C
85, Polo the Penguin and Matrix, http://codeforces.com/contest/289/problem/B, 289, B
86, Boredom, http://codeforces.com/contest/455/problem/A, 455, A
87, Funky Numbers, http://codeforces.com/contest/192/problem/A, 192, A
88, George and Job, http://codeforces.com/contest/467/problem/C, 467, C
89, Xenia and Weights, http://codeforces.com/contest/339/problem/C, 339, C
90, Physics Practical, http://codeforces.com/contest/253/problem/B, 253, B
91, Little Pony and Sort by Shift, http://codeforces.com/contest/454/problem/B, 454, B
92, Bombs, http://codeforces.com/contest/350/problem/C, 350, C
93, Number of Ways, http://codeforces.com/contest/466/problem/C, 466, C
94, Team, http://codeforces.com/contest/401/problem/C, 401, C
95, Another Problem on Strings, http://codeforces.com/contest/165/problem/C, 165, C
96, Color the Fence, http://codeforces.com/contest/349/problem/B, 349, B
97, Tetrahedron, http://codeforces.com/contest/166/problem/E, 166, E
98, k-Tree, http://codeforces.com/contest/431/problem/C, 431, C
99, Vasya and Basketball, http://codeforces.com/contest/493/problem/C, 493, C
100, Gargari and Bishops, http://codeforces.com/contest/463/problem/C, 463, C
