SNo,QueName,QueLink,Contest,QueType 
31, Cakeminator, http://codeforces.com/contest/330/problem/A, 330, A
32, Valera and Antique Items, http://codeforces.com/contest/441/problem/A, 441, A
33, Appleman and Easy Task, http://codeforces.com/contest/462/problem/A, 462, A
34, Bear and Raspberry, http://codeforces.com/contest/385/problem/A, 385, A
35, Lunch Rush, http://codeforces.com/contest/276/problem/A, 276, A
36, Laptops, http://codeforces.com/contest/456/problem/A, 456, A
37, Soft Drinking, http://codeforces.com/contest/151/problem/A, 151, A
38, Playing with Dice, http://codeforces.com/contest/378/problem/A, 378, A
39, Minimum Difficulty, http://codeforces.com/contest/496/problem/A, 496, A
40, Greg's Workout, http://codeforces.com/contest/255/problem/A, 255, A
41, Counterexample , http://codeforces.com/contest/483/problem/A, 483, A
42, Valera and X, http://codeforces.com/contest/404/problem/A, 404, A
43, Perfect Permutation, http://codeforces.com/contest/233/problem/A, 233, A
44, Watching a movie, http://codeforces.com/contest/499/problem/A, 499, A
45, Supercentral Point, http://codeforces.com/contest/165/problem/A, 165, A
46, Roma and Lucky Numbers, http://codeforces.com/contest/262/problem/A, 262, A
47, Contest, http://codeforces.com/contest/501/problem/A, 501, A
48, Cut Ribbon, http://codeforces.com/contest/189/problem/A, 189, A
49, TL, http://codeforces.com/contest/350/problem/A, 350, A
50, Marks, http://codeforces.com/contest/152/problem/A, 152, A
51, Colorful Stones (Simplified Edition), http://codeforces.com/contest/265/problem/A, 265, A
52, Domino, http://codeforces.com/contest/353/problem/A, 353, A
53, Cifera, http://codeforces.com/contest/114/problem/A, 114, A
54, Array, http://codeforces.com/contest/300/problem/A, 300, A
55, Fox and Number Game, http://codeforces.com/contest/389/problem/A, 389, A
56, Giga Tower, http://codeforces.com/contest/488/problem/A, 488, A
57, Parallelepiped, http://codeforces.com/contest/224/problem/A, 224, A
58, DZY Loves Chessboard, http://codeforces.com/contest/445/problem/A, 445, A
59, Football, http://codeforces.com/contest/43/problem/A, 43, A
60, Life Without Zeros, http://codeforces.com/contest/75/problem/A, 75, A
61, Yaroslav and Permutations, http://codeforces.com/contest/296/problem/A, 296, A
62, Collecting Beats is Fun, http://codeforces.com/contest/373/problem/A, 373, A
63, Levko and Table, http://codeforces.com/contest/361/problem/A, 361, A
64, Vasya and Digital Root, http://codeforces.com/contest/355/problem/A, 355, A
65, Two Bags of Potatoes, http://codeforces.com/contest/239/problem/A, 239, A
66, The Child and Homework, http://codeforces.com/contest/437/problem/A, 437, A
67, Soroban, http://codeforces.com/contest/363/problem/A, 363, A
68, Line to Cashier, http://codeforces.com/contest/408/problem/A, 408, A
69, Lever, http://codeforces.com/contest/376/problem/A, 376, A
70, Table, http://codeforces.com/contest/359/problem/A, 359, A
71, Eugeny and Array, http://codeforces.com/contest/302/problem/A, 302, A
72, Dima and Continuous Line, http://codeforces.com/contest/358/problem/A, 358, A
73, Reconnaissance 2, http://codeforces.com/contest/34/problem/A, 34, A
74, Help Vasilisa the Wise 2, http://codeforces.com/contest/143/problem/A, 143, A
75, Comparing Strings, http://codeforces.com/contest/186/problem/A, 186, A
76, Palindromic Times, http://codeforces.com/contest/108/problem/A, 108, A
77, Guess a number!, http://codeforces.com/contest/416/problem/A, 416, A
78, Exams, http://codeforces.com/contest/194/problem/A, 194, A
79, Card Game, http://codeforces.com/contest/106/problem/A, 106, A
80, Sockets, http://codeforces.com/contest/257/problem/A, 257, A
81, Snow Footprints, http://codeforces.com/contest/298/problem/A, 298, A
82, Point on Spiral, http://codeforces.com/contest/279/problem/A, 279, A
83, Next Test, http://codeforces.com/contest/27/problem/A, 27, A
84, Rook| Bishop and King, http://codeforces.com/contest/370/problem/A, 370, A
85, Sleuth, http://codeforces.com/contest/49/problem/A, 49, A
86, Cows and Primitive Roots, http://codeforces.com/contest/284/problem/A, 284, A
87, Funky Numbers, http://codeforces.com/contest/192/problem/A, 192, A
88, Bar, http://codeforces.com/contest/56/problem/A, 56, A
89, Lefthanders and Righthanders , http://codeforces.com/contest/234/problem/A, 234, A
90, Worms Evolution, http://codeforces.com/contest/31/problem/A, 31, A
91, Strange Addition, http://codeforces.com/contest/305/problem/A, 305, A
92, Plate Game, http://codeforces.com/contest/197/problem/A, 197, A
93, Shell Game, http://codeforces.com/contest/35/problem/A, 35, A
94, Chord, http://codeforces.com/contest/88/problem/A, 88, A
95, Triangle, http://codeforces.com/contest/18/problem/A, 18, A
96, Inna and Pink Pony, http://codeforces.com/contest/374/problem/A, 374, A
97, Nineteen, http://codeforces.com/contest/393/problem/A, 393, A
98, Inna and Alarm Clock, http://codeforces.com/contest/390/problem/A, 390, A
99, On Segment's Own Points, http://codeforces.com/contest/397/problem/A, 397, A
100, Cinema, http://codeforces.com/contest/200/problem/A, 200, A
