SNo,QueName,QueLink,Contest,QueType 
90, Propagating tree, http://codeforces.com/contest/383/problem/C, 383, C
91, Bag of mice, http://codeforces.com/contest/148/problem/D, 148, D
92, A Lot of Games, http://codeforces.com/contest/455/problem/B, 455, B
93, Pair of Numbers, http://codeforces.com/contest/359/problem/D, 359, D
94, Pashmak and Graph, http://codeforces.com/contest/459/problem/E, 459, E
95, Petr#, http://codeforces.com/contest/113/problem/B, 113, B
96, The Child and Sequence, http://codeforces.com/contest/438/problem/D, 438, D
97, Vasya and Beautiful Arrays, http://codeforces.com/contest/354/problem/C, 354, C
98, Little Girl and Problem on Trees, http://codeforces.com/contest/276/problem/E, 276, E
99, Antimatter, http://codeforces.com/contest/383/problem/D, 383, D
100, Tree Requests, http://codeforces.com/contest/570/problem/D, 570, D
