SNo,QueName,QueLink,Contest,QueType 
51, Guest From the Past, http://codeforces.com/contest/625/problem/A, 625, A
52, Animals, http://codeforces.com/contest/35/problem/D, 35, D
53, Replacement, http://codeforces.com/contest/570/problem/C, 570, C
54, Inna and Sequence , http://codeforces.com/contest/374/problem/D, 374, D
55, Inna and Nine, http://codeforces.com/contest/374/problem/B, 374, B
56, Zuma, http://codeforces.com/contest/607/problem/B, 607, B
57, Rational Resistance, http://codeforces.com/contest/343/problem/A, 343, A
58, Wilbur and Points, http://codeforces.com/contest/596/problem/C, 596, C
59, Pythagorean Triples, http://codeforces.com/contest/707/problem/C, 707, C
60, Ivan and Powers of Two, http://codeforces.com/contest/305/problem/C, 305, C
61, Sereja and Swaps, http://codeforces.com/contest/425/problem/A, 425, A
62, Magic Formulas, http://codeforces.com/contest/424/problem/C, 424, C
63, Two Heaps, http://codeforces.com/contest/353/problem/B, 353, B
64, Toy Sum, http://codeforces.com/contest/405/problem/D, 405, D
65, Vasya and String, http://codeforces.com/contest/676/problem/C, 676, C
66, Bear and Three Musketeers, http://codeforces.com/contest/574/problem/B, 574, B
67, Jumping on Walls, http://codeforces.com/contest/198/problem/B, 198, B
68, Guess a number!, http://codeforces.com/contest/416/problem/A, 416, A
69, Divisible by Seven, http://codeforces.com/contest/375/problem/A, 375, A
70, Planets, http://codeforces.com/contest/229/problem/B, 229, B
71, Secret Combination, http://codeforces.com/contest/496/problem/B, 496, B
72, Tree Construction, http://codeforces.com/contest/675/problem/D, 675, D
73, Remainders Game, http://codeforces.com/contest/687/problem/B, 687, B
74, Amr and Pins, http://codeforces.com/contest/507/problem/B, 507, B
75, Gerald is into Art, http://codeforces.com/contest/560/problem/B, 560, B
76, Kay and Snowflake, http://codeforces.com/contest/685/problem/B, 685, B
77, DZY Loves Chemistry, http://codeforces.com/contest/445/problem/B, 445, B
78, The Child and Zoo, http://codeforces.com/contest/437/problem/D, 437, D
79, Vasiliy's Multiset, http://codeforces.com/contest/706/problem/D, 706, D
80, Alyona and the Tree, http://codeforces.com/contest/682/problem/C, 682, C
81, Polo the Penguin and XOR operation, http://codeforces.com/contest/288/problem/C, 288, C
82, Unusual Product, http://codeforces.com/contest/405/problem/C, 405, C
83, Chips, http://codeforces.com/contest/333/problem/B, 333, B
84, Two Substrings, http://codeforces.com/contest/550/problem/A, 550, A
85, The Big Race, http://codeforces.com/contest/592/problem/C, 592, C
86, Borya and Hanabi, http://codeforces.com/contest/442/problem/A, 442, A
87, Alice and Bob, http://codeforces.com/contest/346/problem/A, 346, A
88, Bits, http://codeforces.com/contest/484/problem/A, 484, A
89, The Values You Can Make, http://codeforces.com/contest/687/problem/C, 687, C
90, Subsegments, http://codeforces.com/contest/69/problem/E, 69, E
91, Alternating Current, http://codeforces.com/contest/343/problem/B, 343, B
92, Ski Base, http://codeforces.com/contest/91/problem/C, 91, C
93, Mike and Geometry Problem, http://codeforces.com/contest/689/problem/E, 689, E
94, Police Station, http://codeforces.com/contest/208/problem/C, 208, C
95, Maxim and Restaurant, http://codeforces.com/contest/261/problem/B, 261, B
96, Xenia and Hamming, http://codeforces.com/contest/356/problem/B, 356, B
97, The Road to Berland is Paved With Good Intentions, http://codeforces.com/contest/228/problem/E, 228, E
98, Arthur and Table, http://codeforces.com/contest/557/problem/C, 557, C
99, Queue, http://codeforces.com/contest/353/problem/D, 353, D
100, Domino Principle, http://codeforces.com/contest/56/problem/E, 56, E
101, Kleofáš and the n-thlon, http://codeforces.com/contest/601/problem/C, 601, C
102, Little Elephant and Elections, http://codeforces.com/contest/258/problem/B, 258, B
103, Wrong Floyd, http://codeforces.com/contest/350/problem/E, 350, E
104, Free Market, http://codeforces.com/contest/364/problem/B, 364, B
105, Strictly Positive Matrix, http://codeforces.com/contest/402/problem/E, 402, E
106, Hydra, http://codeforces.com/contest/243/problem/B, 243, B
107, Fox And Jumping, http://codeforces.com/contest/510/problem/D, 510, D
108, Building Forest, http://codeforces.com/contest/195/problem/E, 195, E
109, Vika and Segments, http://codeforces.com/contest/610/problem/D, 610, D
110, Cipher, http://codeforces.com/contest/156/problem/C, 156, C
111, Famil Door and Brackets, http://codeforces.com/contest/629/problem/C, 629, C
112, Theseus and labyrinth, http://codeforces.com/contest/676/problem/D, 676, D
113, 3-cycles, http://codeforces.com/contest/41/problem/E, 41, E
114, The table, http://codeforces.com/contest/226/problem/D, 226, D
115, Relay Race, http://codeforces.com/contest/213/problem/C, 213, C
116, Sereja and Periods, http://codeforces.com/contest/314/problem/B, 314, B
117, Lucky Permutation, http://codeforces.com/contest/121/problem/C, 121, C
118, Ilya and Roads, http://codeforces.com/contest/313/problem/D, 313, D
119, Little Elephant and Furik and Rubik, http://codeforces.com/contest/204/problem/C, 204, C
120, Running Track, http://codeforces.com/contest/615/problem/C, 615, C
121, Minesweeper 1D, http://codeforces.com/contest/404/problem/D, 404, D
122, Wizards and Huge Prize, http://codeforces.com/contest/167/problem/B, 167, B
123, Spongebob and Squares, http://codeforces.com/contest/599/problem/D, 599, D
124, Numbers, http://codeforces.com/contest/213/problem/B, 213, B
125, Shortest Path, http://codeforces.com/contest/59/problem/E, 59, E
126, Let's Play Osu!, http://codeforces.com/contest/235/problem/B, 235, B
127, Triangles, http://codeforces.com/contest/229/problem/C, 229, C
128, Lieges of Legendre, http://codeforces.com/contest/603/problem/C, 603, C
129, Number With The Given Amount Of Divisors, http://codeforces.com/contest/27/problem/E, 27, E
130, Iahub and Permutations, http://codeforces.com/contest/340/problem/E, 340, E
131, Wet Shark and Blocks, http://codeforces.com/contest/621/problem/E, 621, E
132, Number Transformation, http://codeforces.com/contest/251/problem/C, 251, C
133, Invariance of Tree, http://codeforces.com/contest/576/problem/B, 576, B
134, Alyona and Strings, http://codeforces.com/contest/682/problem/D, 682, D
135, Gifts by the List, http://codeforces.com/contest/681/problem/D, 681, D
136, Mushroom Gnomes - 2, http://codeforces.com/contest/138/problem/C, 138, C
137, Messenger, http://codeforces.com/contest/631/problem/D, 631, D
138, Lengthening Sticks, http://codeforces.com/contest/571/problem/A, 571, A
139, Flawed Flow, http://codeforces.com/contest/269/problem/C, 269, C
140, Love Triangles, http://codeforces.com/contest/553/problem/C, 553, C
141, Random Task, http://codeforces.com/contest/431/problem/D, 431, D
142, Modulo Sum, http://codeforces.com/contest/577/problem/B, 577, B
143, Inna and Binary Logic, http://codeforces.com/contest/400/problem/E, 400, E
144, Little Elephant and LCM, http://codeforces.com/contest/258/problem/C, 258, C
145, Preparing for the Contest, http://codeforces.com/contest/377/problem/B, 377, B
146, Minimization, http://codeforces.com/contest/571/problem/B, 571, B
147, Two Strings, http://codeforces.com/contest/223/problem/B, 223, B
148, Games with Rectangle, http://codeforces.com/contest/128/problem/C, 128, C
149, Interesting Game, http://codeforces.com/contest/87/problem/C, 87, C
150, Persistent Bookcase , http://codeforces.com/contest/707/problem/D, 707, D
151, Amr and Chemistry, http://codeforces.com/contest/558/problem/C, 558, C
152, Apple Tree, http://codeforces.com/contest/348/problem/B, 348, B
153, Friends and Subsequences, http://codeforces.com/contest/689/problem/D, 689, D
154, Mishka and Interesting sum, http://codeforces.com/contest/703/problem/D, 703, D
155, Time to Raid Cowavans, http://codeforces.com/contest/103/problem/D, 103, D
156, Decoding Genome, http://codeforces.com/contest/222/problem/E, 222, E
157, Points on Plane, http://codeforces.com/contest/576/problem/C, 576, C
158, Vitaly and Cycle, http://codeforces.com/contest/557/problem/D, 557, D
159, Babaei and Birthday Cake, http://codeforces.com/contest/629/problem/D, 629, D
160, Money Transfers, http://codeforces.com/contest/675/problem/C, 675, C
161, Compatible Numbers, http://codeforces.com/contest/165/problem/E, 165, E
162, Infinite Inversions, http://codeforces.com/contest/540/problem/E, 540, E
163, Cactus, http://codeforces.com/contest/231/problem/E, 231, E
164, Yet Another Number Game, http://codeforces.com/contest/282/problem/D, 282, D
165, Vasily the Bear and Beautiful Strings, http://codeforces.com/contest/336/problem/D, 336, D
166, Empire Strikes Back, http://codeforces.com/contest/300/problem/E, 300, E
167, George and Cards, http://codeforces.com/contest/387/problem/E, 387, E
168, Game on Tree, http://codeforces.com/contest/280/problem/C, 280, C
169, Graph Cutting, http://codeforces.com/contest/405/problem/E, 405, E
170, Lovely Matrix, http://codeforces.com/contest/274/problem/D, 274, D
171, Beautiful Road, http://codeforces.com/contest/87/problem/D, 87, D
172, Vanya and Treasure, http://codeforces.com/contest/677/problem/D, 677, D
173, Famil Door and Roads, http://codeforces.com/contest/629/problem/E, 629, E
174, Acyclic Organic Compounds, http://codeforces.com/contest/601/problem/D, 601, D
175, Thwarting Demonstrations, http://codeforces.com/contest/191/problem/E, 191, E
176, Vanya and Brackets, http://codeforces.com/contest/552/problem/E, 552, E
177, Game with Powers, http://codeforces.com/contest/317/problem/D, 317, D
178, Edges in MST, http://codeforces.com/contest/160/problem/D, 160, D
179, Anya and Cubes, http://codeforces.com/contest/525/problem/E, 525, E
180, The Last Fight Between Human and AI, http://codeforces.com/contest/676/problem/E, 676, E
181, Arthur and Brackets, http://codeforces.com/contest/508/problem/E, 508, E
182, Trains and Statistic, http://codeforces.com/contest/675/problem/E, 675, E
183, Devu and Flowers, http://codeforces.com/contest/451/problem/E, 451, E
184, Minimum Modular, http://codeforces.com/contest/303/problem/C, 303, C
185, Anniversary, http://codeforces.com/contest/226/problem/C, 226, C
186, Axis Walking, http://codeforces.com/contest/327/problem/E, 327, E
187, Lucky Arrays, http://codeforces.com/contest/256/problem/E, 256, E
188, Working routine, http://codeforces.com/contest/706/problem/E, 706, E
189, Linear Kingdom Races, http://codeforces.com/contest/115/problem/E, 115, E
190, Little Elephant and Tree, http://codeforces.com/contest/258/problem/E, 258, E
191, Lucky Array, http://codeforces.com/contest/121/problem/E, 121, E
192, Alphabet Permutations, http://codeforces.com/contest/610/problem/E, 610, E
193, Sereja and Sets, http://codeforces.com/contest/367/problem/D, 367, D
194, President's Path, http://codeforces.com/contest/416/problem/E, 416, E
195, Counter Attack, http://codeforces.com/contest/190/problem/E, 190, E
196, Kefa and Watch, http://codeforces.com/contest/580/problem/E, 580, E
197, Optimize!, http://codeforces.com/contest/338/problem/E, 338, E
198, Choosing Subtree is Fun, http://codeforces.com/contest/372/problem/D, 372, D
199, Blood Cousins Return, http://codeforces.com/contest/246/problem/E, 246, E
200, Little Elephant and Strings, http://codeforces.com/contest/204/problem/E, 204, E
