SNo,QueName,QueLink,Contest,QueType 
62, Bear and Blocks, http://codeforces.com/contest/573/problem/B, 573, B
63, Kolya and Tanya , http://codeforces.com/contest/584/problem/B, 584, B
64, Bracket Sequence, http://codeforces.com/contest/223/problem/A, 223, A
65, Dreamoon and Sets, http://codeforces.com/contest/476/problem/D, 476, D
66, Lazy Student, http://codeforces.com/contest/605/problem/B, 605, B
67, Olympiad, http://codeforces.com/contest/222/problem/D, 222, D
68, The Child and Zoo, http://codeforces.com/contest/437/problem/D, 437, D
69, Queue, http://codeforces.com/contest/545/problem/D, 545, D
70, Approximating a Constant Range, http://codeforces.com/contest/602/problem/B, 602, B
71, Biridian Forest, http://codeforces.com/contest/329/problem/B, 329, B
72, Amr and Pins, http://codeforces.com/contest/507/problem/B, 507, B
73, Levko and Array Recovery, http://codeforces.com/contest/360/problem/A, 360, A
74, Robin Hood, http://codeforces.com/contest/671/problem/B, 671, B
75, Quiz, http://codeforces.com/contest/337/problem/C, 337, C
76, Polo the Penguin and XOR operation, http://codeforces.com/contest/288/problem/C, 288, C
77, Dynasty Puzzles, http://codeforces.com/contest/191/problem/A, 191, A
78, k-Multiple Free Set, http://codeforces.com/contest/274/problem/A, 274, A
79, Tree Construction, http://codeforces.com/contest/675/problem/D, 675, D
80, Misha and Permutations Summation, http://codeforces.com/contest/501/problem/D, 501, D
81, Inna and Nine, http://codeforces.com/contest/374/problem/B, 374, B
82, Two Substrings, http://codeforces.com/contest/550/problem/A, 550, A
83, Alyona and the Tree, http://codeforces.com/contest/682/problem/C, 682, C
84, Subsegments, http://codeforces.com/contest/69/problem/E, 69, E
85, Toy Sum, http://codeforces.com/contest/405/problem/D, 405, D
86, Alice and Bob, http://codeforces.com/contest/346/problem/A, 346, A
87, Non-Secret Cypher, http://codeforces.com/contest/190/problem/D, 190, D
88, Petya and His Friends, http://codeforces.com/contest/66/problem/D, 66, D
89, Alternating Current, http://codeforces.com/contest/343/problem/B, 343, B
90, The Big Race, http://codeforces.com/contest/592/problem/C, 592, C
91, Cycles, http://codeforces.com/contest/232/problem/A, 232, A
92, The Values You Can Make, http://codeforces.com/contest/687/problem/C, 687, C
93, Road Map, http://codeforces.com/contest/34/problem/D, 34, D
94, Newspaper Headline, http://codeforces.com/contest/91/problem/A, 91, A
95, Valera and Contest, http://codeforces.com/contest/369/problem/B, 369, B
96, Ivan and Powers of Two, http://codeforces.com/contest/305/problem/C, 305, C
97, Polyline, http://codeforces.com/contest/617/problem/D, 617, D
98, Inna and Sequence , http://codeforces.com/contest/374/problem/D, 374, D
99, Anagram Search, http://codeforces.com/contest/144/problem/C, 144, C
100, Chips, http://codeforces.com/contest/333/problem/B, 333, B
101, Fish Weight, http://codeforces.com/contest/297/problem/B, 297, B
102, Rational Resistance, http://codeforces.com/contest/343/problem/A, 343, A
103, Falling Anvils, http://codeforces.com/contest/77/problem/B, 77, B
104, Maximal Area Quadrilateral, http://codeforces.com/contest/340/problem/B, 340, B
105, Find Maximum, http://codeforces.com/contest/353/problem/C, 353, C
106, Jeff and Furik, http://codeforces.com/contest/351/problem/B, 351, B
107, Making Sequences is Fun, http://codeforces.com/contest/373/problem/B, 373, B
108, Multitasking, http://codeforces.com/contest/384/problem/B, 384, B
109, Vasiliy's Multiset, http://codeforces.com/contest/706/problem/D, 706, D
110, Woodcutters, http://codeforces.com/contest/545/problem/C, 545, C
111, More Cowbell, http://codeforces.com/contest/604/problem/B, 604, B
112, Watering Flowers, http://codeforces.com/contest/617/problem/C, 617, C
113, Planets, http://codeforces.com/contest/229/problem/B, 229, B
114, Zuma, http://codeforces.com/contest/607/problem/B, 607, B
115, OR in Matrix, http://codeforces.com/contest/486/problem/B, 486, B
116, Divisible by Seven, http://codeforces.com/contest/375/problem/A, 375, A
117, Dima and Two Sequences, http://codeforces.com/contest/272/problem/D, 272, D
118, Queue, http://codeforces.com/contest/91/problem/B, 91, B
119, Dima and Lisa, http://codeforces.com/contest/584/problem/D, 584, D
120, Running Track, http://codeforces.com/contest/615/problem/C, 615, C
121, Mike and Geometry Problem, http://codeforces.com/contest/689/problem/E, 689, E
122, Flawed Flow, http://codeforces.com/contest/269/problem/C, 269, C
123, Love Triangles, http://codeforces.com/contest/553/problem/C, 553, C
124, Subway Innovation, http://codeforces.com/contest/371/problem/E, 371, E
125, Gifts by the List, http://codeforces.com/contest/681/problem/D, 681, D
126, Black and White Tree, http://codeforces.com/contest/260/problem/D, 260, D
127, Anton and Ira, http://codeforces.com/contest/584/problem/E, 584, E
128, Beavermuncher-0xFF, http://codeforces.com/contest/77/problem/C, 77, C
129, Last Chance, http://codeforces.com/contest/137/problem/E, 137, E
130, Palindromes, http://codeforces.com/contest/137/problem/D, 137, D
131, Preparing for the Contest, http://codeforces.com/contest/377/problem/B, 377, B
132, Block Tower, http://codeforces.com/contest/327/problem/D, 327, D
133, Vladik and cards, http://codeforces.com/contest/743/problem/E, 743, E
134, Beautiful Decomposition, http://codeforces.com/contest/279/problem/E, 279, E
135, Points on Plane, http://codeforces.com/contest/576/problem/C, 576, C
136, Broken Monitor, http://codeforces.com/contest/370/problem/D, 370, D
137, Memory and Scores, http://codeforces.com/contest/712/problem/D, 712, D
138, Cubes, http://codeforces.com/contest/520/problem/D, 520, D
139, Games with Rectangle, http://codeforces.com/contest/128/problem/C, 128, C
140, Iahub and Permutations, http://codeforces.com/contest/340/problem/E, 340, E
141, Friends and Subsequences, http://codeforces.com/contest/689/problem/D, 689, D
142, Insertion Sort, http://codeforces.com/contest/362/problem/C, 362, C
143, Vika and Segments, http://codeforces.com/contest/610/problem/D, 610, D
144, Persistent Bookcase , http://codeforces.com/contest/707/problem/D, 707, D
145, Cycle in Graph, http://codeforces.com/contest/263/problem/D, 263, D
146, Apple Tree, http://codeforces.com/contest/348/problem/B, 348, B
147, Wizards and Huge Prize, http://codeforces.com/contest/167/problem/B, 167, B
148, 3-cycles, http://codeforces.com/contest/41/problem/E, 41, E
149, Dima and Containers, http://codeforces.com/contest/358/problem/C, 358, C
150, Directed Roads, http://codeforces.com/contest/711/problem/D, 711, D
151, Dima and Magic Guitar, http://codeforces.com/contest/366/problem/E, 366, E
152, Free Market, http://codeforces.com/contest/364/problem/B, 364, B
153, Infinite Maze, http://codeforces.com/contest/196/problem/B, 196, B
154, Ilya and Roads, http://codeforces.com/contest/313/problem/D, 313, D
155, The Road to Berland is Paved With Good Intentions, http://codeforces.com/contest/228/problem/E, 228, E
156, Alyona and Strings, http://codeforces.com/contest/682/problem/D, 682, D
157, Messenger, http://codeforces.com/contest/631/problem/D, 631, D
158, Police Patrol, http://codeforces.com/contest/427/problem/E, 427, E
159, Xenia and Hamming, http://codeforces.com/contest/356/problem/B, 356, B
160, Let's Play Osu!, http://codeforces.com/contest/235/problem/B, 235, B
161, Happy Tree Party, http://codeforces.com/contest/593/problem/D, 593, D
162, Number With The Given Amount Of Divisors, http://codeforces.com/contest/27/problem/E, 27, E
163, Shaass and Lights, http://codeforces.com/contest/294/problem/C, 294, C
164, Little Elephant and Elections, http://codeforces.com/contest/258/problem/B, 258, B
165, Theseus and labyrinth, http://codeforces.com/contest/676/problem/D, 676, D
166, Yaroslav and Time, http://codeforces.com/contest/301/problem/B, 301, B
167, Rat Kwesh and Cheese, http://codeforces.com/contest/621/problem/D, 621, D
168, Minesweeper 1D, http://codeforces.com/contest/404/problem/D, 404, D
169, Beard Graph, http://codeforces.com/contest/165/problem/D, 165, D
170, Compatible Numbers, http://codeforces.com/contest/165/problem/E, 165, E
171, Mishka and Interesting sum, http://codeforces.com/contest/703/problem/D, 703, D
172, Vanya and Triangles, http://codeforces.com/contest/552/problem/D, 552, D
173, Money Transfers, http://codeforces.com/contest/675/problem/C, 675, C
174, Queue, http://codeforces.com/contest/353/problem/D, 353, D
175, Inna and Pink Pony, http://codeforces.com/contest/374/problem/A, 374, A
176, Fox And Jumping, http://codeforces.com/contest/510/problem/D, 510, D
177, Random Task, http://codeforces.com/contest/431/problem/D, 431, D
178, Minimization, http://codeforces.com/contest/571/problem/B, 571, B
179, Modulo Sum, http://codeforces.com/contest/577/problem/B, 577, B
180, Paths and Trees, http://codeforces.com/contest/545/problem/E, 545, E
181, Famil Door and Brackets, http://codeforces.com/contest/629/problem/C, 629, C
182, Babaei and Birthday Cake, http://codeforces.com/contest/629/problem/D, 629, D
183, Wet Shark and Blocks, http://codeforces.com/contest/621/problem/E, 621, E
184, Empire Strikes Back, http://codeforces.com/contest/300/problem/E, 300, E
185, Vanya and Brackets, http://codeforces.com/contest/552/problem/E, 552, E
186, Game with Powers, http://codeforces.com/contest/317/problem/D, 317, D
187, Arthur and Brackets, http://codeforces.com/contest/508/problem/E, 508, E
188, Anya and Cubes, http://codeforces.com/contest/525/problem/E, 525, E
189, Devu and Flowers, http://codeforces.com/contest/451/problem/E, 451, E
190, Coin Troubles, http://codeforces.com/contest/283/problem/C, 283, C
191, Thwarting Demonstrations, http://codeforces.com/contest/191/problem/E, 191, E
192, Yet Another Number Game, http://codeforces.com/contest/282/problem/D, 282, D
193, Game on Tree, http://codeforces.com/contest/280/problem/C, 280, C
194, Edges in MST, http://codeforces.com/contest/160/problem/D, 160, D
195, Trains and Statistic, http://codeforces.com/contest/675/problem/E, 675, E
196, Infinite Inversions, http://codeforces.com/contest/540/problem/E, 540, E
197, Product Sum, http://codeforces.com/contest/631/problem/E, 631, E
198, Axis Walking, http://codeforces.com/contest/327/problem/E, 327, E
199, Kefa and Watch, http://codeforces.com/contest/580/problem/E, 580, E
200, Optimize!, http://codeforces.com/contest/338/problem/E, 338, E
