SNo,QueName,QueLink,Contest,QueType 
156, Timofey and our friends animals, http://codeforces.com/contest/763/problem/E, 763, E
157, Digit Tree, http://codeforces.com/contest/715/problem/C, 715, C
158, Product Sum, http://codeforces.com/contest/631/problem/E, 631, E
159, Choosing Subtree is Fun, http://codeforces.com/contest/372/problem/D, 372, D
160, Cyclical Quest, http://codeforces.com/contest/235/problem/C, 235, C
161, Sereja and Intervals, http://codeforces.com/contest/367/problem/E, 367, E
162, Hamming Triples, http://codeforces.com/contest/406/problem/E, 406, E
163, Fox And Polygon, http://codeforces.com/contest/512/problem/E, 512, E
164, Black Widow, http://codeforces.com/contest/704/problem/C, 704, C
165, Maxim and Increasing Subsequence, http://codeforces.com/contest/261/problem/D, 261, D
166, Vasya and Polynomial, http://codeforces.com/contest/493/problem/E, 493, E
167, Gosha is hunting, http://codeforces.com/contest/739/problem/E, 739, E
168, Bear and Chase, http://codeforces.com/contest/679/problem/D, 679, D
169, Fetch the Treasure, http://codeforces.com/contest/311/problem/C, 311, C
170, Jeff and Removing Periods, http://codeforces.com/contest/351/problem/D, 351, D
171, Random Function and Tree, http://codeforces.com/contest/482/problem/D, 482, D
172, Timofey and a flat tree, http://codeforces.com/contest/763/problem/D, 763, D
173, World of Darkraft - 2, http://codeforces.com/contest/464/problem/D, 464, D
174, Drazil and Morning Exercise, http://codeforces.com/contest/516/problem/D, 516, D
175, Boolean Function, http://codeforces.com/contest/582/problem/E, 582, E
176, Misha and XOR, http://codeforces.com/contest/504/problem/D, 504, D
177, Randomizer, http://codeforces.com/contest/559/problem/D, 559, D
178, Roads in Yusland, http://codeforces.com/contest/671/problem/D, 671, D
179, Arpa’s letter-marked tree and Mehrdad’s Dokhtar-kosh paths, http://codeforces.com/contest/741/problem/D, 741, D
180, New Language, http://codeforces.com/contest/568/problem/C, 568, C
181, Flights for Regular Customers, http://codeforces.com/contest/576/problem/D, 576, D
182, Cow Tennis Tournament, http://codeforces.com/contest/283/problem/E, 283, E
183, Fence, http://codeforces.com/contest/232/problem/D, 232, D
184, Maxim and Calculator, http://codeforces.com/contest/261/problem/E, 261, E
185, Bear and Bowling, http://codeforces.com/contest/573/problem/E, 573, E
186, Bear and Cavalry, http://codeforces.com/contest/573/problem/D, 573, D
187, Pastoral Oddities, http://codeforces.com/contest/603/problem/E, 603, E
188, k-Maximum Subsequence Sum, http://codeforces.com/contest/280/problem/D, 280, D
189, Little Pony and Elements of Harmony, http://codeforces.com/contest/453/problem/D, 453, D
190, Parking Lot, http://codeforces.com/contest/480/problem/E, 480, E
191, Quick Tortoise, http://codeforces.com/contest/232/problem/E, 232, E
192, Little Pony and Lord Tirek, http://codeforces.com/contest/453/problem/E, 453, E
193, Ladies' Shop, http://codeforces.com/contest/286/problem/E, 286, E
194, Clockwork Bomb, http://codeforces.com/contest/650/problem/E, 650, E
195, Campus, http://codeforces.com/contest/571/problem/D, 571, D
196, Points and Segments, http://codeforces.com/contest/429/problem/E, 429, E
197, Mirror Room, http://codeforces.com/contest/274/problem/E, 274, E
198, Listening to Music, http://codeforces.com/contest/543/problem/E, 543, E
199, Pumping Stations, http://codeforces.com/contest/343/problem/E, 343, E
200, k-d-sequence, http://codeforces.com/contest/407/problem/E, 407, E
