SNo,QueName,QueLink,Contest,QueType 
72, Devu and Birthday Celebration, http://codeforces.com/contest/439/problem/E, 439, E
73, Sereja and Squares, http://codeforces.com/contest/425/problem/D, 425, D
74, Traffic Jams in the Land, http://codeforces.com/contest/498/problem/D, 498, D
75, Match & Catch, http://codeforces.com/contest/427/problem/D, 427, D
76, DZY Loves FFT, http://codeforces.com/contest/444/problem/B, 444, B
77, The Child and Sequence, http://codeforces.com/contest/438/problem/D, 438, D
78, Vasya and Beautiful Arrays, http://codeforces.com/contest/354/problem/C, 354, C
79, Beautiful Pairs of Numbers, http://codeforces.com/contest/403/problem/D, 403, D
80, Tricky Function, http://codeforces.com/contest/429/problem/D, 429, D
81, Antimatter, http://codeforces.com/contest/383/problem/D, 383, D
82, DZY Loves Colors, http://codeforces.com/contest/444/problem/C, 444, C
83, Information Graph, http://codeforces.com/contest/466/problem/E, 466, E
84, Jzzhu and Numbers, http://codeforces.com/contest/449/problem/D, 449, D
85, Little Elephant and Inversions, http://codeforces.com/contest/220/problem/E, 220, E
86, Subset Sums, http://codeforces.com/contest/348/problem/C, 348, C
87, Arthur and Walls, http://codeforces.com/contest/525/problem/D, 525, D
88, Mashmokh and Water Tanks, http://codeforces.com/contest/414/problem/D, 414, D
89, Square Tiling, http://codeforces.com/contest/432/problem/E, 432, E
90, Alex and Complicated Task, http://codeforces.com/contest/467/problem/E, 467, E
91, Fedor and Essay, http://codeforces.com/contest/467/problem/D, 467, D
92, Case of a Top Secret, http://codeforces.com/contest/555/problem/D, 555, D
93, Xenia and Tree, http://codeforces.com/contest/342/problem/E, 342, E
94, Kindergarten, http://codeforces.com/contest/484/problem/D, 484, D
95, Artem and Array , http://codeforces.com/contest/442/problem/C, 442, C
96, Jzzhu and Apples, http://codeforces.com/contest/449/problem/C, 449, C
97, DZY Loves Fibonacci Numbers, http://codeforces.com/contest/446/problem/C, 446, C
98, Polo the Penguin and Trees , http://codeforces.com/contest/288/problem/D, 288, D
99, Sign on Fence, http://codeforces.com/contest/484/problem/E, 484, E
100, Serega and Fun, http://codeforces.com/contest/455/problem/D, 455, D
