SNo,QueName,QueLink,Contest,QueType 
30, Road Construction, http://codeforces.com/contest/330/problem/B, 330, B
31, Little Pigs and Wolves, http://codeforces.com/contest/116/problem/B, 116, B
32, Before an Exam, http://codeforces.com/contest/4/problem/B, 4, B
33, Painting Eggs, http://codeforces.com/contest/282/problem/B, 282, B
34, Lucky Substring, http://codeforces.com/contest/122/problem/B, 122, B
35, Combination, http://codeforces.com/contest/155/problem/B, 155, B
36, Jeff and Periods, http://codeforces.com/contest/352/problem/B, 352, B
37, Unary, http://codeforces.com/contest/133/problem/B, 133, B
38, Polo the Penguin and Matrix, http://codeforces.com/contest/289/problem/B, 289, B
39, Dima and To-do List, http://codeforces.com/contest/366/problem/B, 366, B
40, Coins, http://codeforces.com/contest/58/problem/B, 58, B
41, Han Solo and Lazer Gun, http://codeforces.com/contest/514/problem/B, 514, B
42, Garland, http://codeforces.com/contest/408/problem/B, 408, B
43, Flag Day, http://codeforces.com/contest/357/problem/B, 357, B
44, Art Union, http://codeforces.com/contest/416/problem/B, 416, B
45, Lucky String, http://codeforces.com/contest/110/problem/B, 110, B
46, Petya and Countryside, http://codeforces.com/contest/66/problem/B, 66, B
47, Archer, http://codeforces.com/contest/312/problem/B, 312, B
48, Routine Problem, http://codeforces.com/contest/337/problem/B, 337, B
49, Color the Fence, http://codeforces.com/contest/349/problem/B, 349, B
50, Levko and Permutation, http://codeforces.com/contest/361/problem/B, 361, B
51, Vasya's Calendar, http://codeforces.com/contest/182/problem/B, 182, B
52, Reading, http://codeforces.com/contest/234/problem/B, 234, B
53, Phone Numbers, http://codeforces.com/contest/151/problem/B, 151, B
54, Permutation, http://codeforces.com/contest/359/problem/B, 359, B
55, Students and Shoelaces, http://codeforces.com/contest/129/problem/B, 129, B
56, Help Kingdom of Far Far Away 2, http://codeforces.com/contest/143/problem/B, 143, B
57, The Child and Set, http://codeforces.com/contest/437/problem/B, 437, B
58, Non-square Equation, http://codeforces.com/contest/233/problem/B, 233, B
59, Special Offer! Super Price 999 Bourles!, http://codeforces.com/contest/219/problem/B, 219, B
60, Little Elephant and Sorting, http://codeforces.com/contest/205/problem/B, 205, B
61, Walking in the Rain, http://codeforces.com/contest/192/problem/B, 192, B
62, Two Tables, http://codeforces.com/contest/228/problem/B, 228, B
63, Xenia and Spies, http://codeforces.com/contest/342/problem/B, 342, B
64, Lucky Numbers (easy), http://codeforces.com/contest/96/problem/B, 96, B
65, Ping-Pong (Easy Version), http://codeforces.com/contest/320/problem/B, 320, B
66, After Training, http://codeforces.com/contest/195/problem/B, 195, B
67, Magic| Wizardry and Wonders, http://codeforces.com/contest/231/problem/B, 231, B
68, Limit, http://codeforces.com/contest/197/problem/B, 197, B
69, Ancient Prophesy, http://codeforces.com/contest/260/problem/B, 260, B
70, Hometask, http://codeforces.com/contest/214/problem/B, 214, B
71, Well-known Numbers, http://codeforces.com/contest/225/problem/B, 225, B
72, Settlers' Training, http://codeforces.com/contest/63/problem/B, 63, B
73, Nearest Fraction, http://codeforces.com/contest/281/problem/B, 281, B
74, Counting Rhombi, http://codeforces.com/contest/189/problem/B, 189, B
75, Friends, http://codeforces.com/contest/94/problem/B, 94, B
76, Undoubtedly Lucky Numbers, http://codeforces.com/contest/244/problem/B, 244, B
77, Forming Teams, http://codeforces.com/contest/216/problem/B, 216, B
78, Inna and Nine, http://codeforces.com/contest/374/problem/B, 374, B
79, Bets, http://codeforces.com/contest/69/problem/B, 69, B
80, Young Photographer, http://codeforces.com/contest/14/problem/B, 14, B
81, Martian Clock, http://codeforces.com/contest/149/problem/B, 149, B
82, Jury Size, http://codeforces.com/contest/254/problem/B, 254, B
83, Hard Work, http://codeforces.com/contest/61/problem/B, 61, B
84, Testing Pants for Sadness, http://codeforces.com/contest/103/problem/A, 103, A
85, Running Student, http://codeforces.com/contest/9/problem/B, 9, B
86, Tournament, http://codeforces.com/contest/27/problem/B, 27, B
87, Magical Array, http://codeforces.com/contest/83/problem/A, 83, A
88, Help Chef Gerasim, http://codeforces.com/contest/99/problem/B, 99, B
89, Convex Shape, http://codeforces.com/contest/275/problem/B, 275, B
90, Surrounded, http://codeforces.com/contest/190/problem/B, 190, B
91, Spoilt Permutation, http://codeforces.com/contest/56/problem/B, 56, B
92, PFAST Inc., http://codeforces.com/contest/114/problem/B, 114, B
93, Martian Dollar, http://codeforces.com/contest/41/problem/B, 41, B
94, Bargaining Table, http://codeforces.com/contest/22/problem/B, 22, B
95, Sysadmin Bob, http://codeforces.com/contest/31/problem/B, 31, B
96, Facetook Priority Wall, http://codeforces.com/contest/75/problem/B, 75, B
97, Maximal Area Quadrilateral, http://codeforces.com/contest/340/problem/B, 340, B
98, Traffic Lights, http://codeforces.com/contest/29/problem/B, 29, B
99, Blog Photo, http://codeforces.com/contest/53/problem/B, 53, B
100, Three matrices, http://codeforces.com/contest/393/problem/B, 393, B
